date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:07:38	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.eot	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.eot	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:40	164968/164968	---M--	200	added ('OK')	font/woff2	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.woff2	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.woff2	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:40	429282/429282	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.eot?	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300d41d.eot	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:40	218228/218228	---M--	200	added ('OK')	font/woff	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.woff	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.woff	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:41	6646/6646	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2006:06:40%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.svg	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.svg	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:42	429000/429000	---M--	200	added ('OK')	font/ttf	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.ttf	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-light-300.ttf	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:42	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.eot	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.eot	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:43	397226/397226	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.eot?	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400d41d.eot	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:43	152180/152180	---M--	200	added ('OK')	font/woff2	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.woff2	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.woff2	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:43	201232/201232	---M--	200	added ('OK')	font/woff	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.woff	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.woff	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:43	145209/145209	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.svg	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.svg	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:43	396932/396932	---M--	200	added ('OK')	font/ttf	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.ttf	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-regular-400.ttf	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:44	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.eot?	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900d41d.eot	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:44	123060/123060	---M--	200	added ('OK')	font/woff2	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.woff2	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.woff2	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:44	338998/338998	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.eot	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.eot	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:45	338716/338716	---M--	200	added ('OK')	font/ttf	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.ttf	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.ttf	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:45	164092/164092	---M--	200	added ('OK')	font/woff	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.woff	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.woff	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:46	4178/4178	---M--	200	added ('OK')	image/gif	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/ajax-loader.gif	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/ajax-loader.gif	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/slick-theme.css)
11:07:46	922019/922019	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.svg	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/fonts/fa-solid-900.svg	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/vendor/font-awesome.css)
11:07:46	37272/37272	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/banner/hero-banner-bottom-vector.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/banner/hero-banner-bottom-vector.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:07:47	728145/728145	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-5.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-5.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:07:47	28318/28318	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/match-result/bg-vector.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/match-result/bg-vector.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:08	5511/5511	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/achievement/rectangle.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/achievement/rectangle.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:11	745095/745095	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-3.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-3.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:12	386147/386147	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:13	445739/445739	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-4.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-4.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:13	1061/1061	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/vector/arrow.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/vector/arrow.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:14	10369/10369	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/vector/bg-vector.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/vector/bg-vector.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:14	11778/11778	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-vector.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-vector.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:15	13401/13401	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/reader-2.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/reader-2.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/about.html)
11:08:16	235186/235186	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/about/img.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/about/img.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/about.html)
11:08:16	187255/187255	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-2.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-2.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:16	1581792/1581792	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-2.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/backgrounds/bg-2.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/css/app.css)
11:08:17	172633/172633	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-3.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-3.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:17	195608/195608	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-4.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-4.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:18	199954/199954	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-6.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-6.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:18	211682/211682	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-5.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-5.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:18	212838/212838	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-7.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-7.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:19	232872/232872	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-8.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-8.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:19	197776/197776	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-9.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-9.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:19	195608/195608	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-10.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-10.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog.html)
11:08:20	2594/2594	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/author-2.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/author-2.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:20	597273/597273	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-11.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-11.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:20	197424/197424	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-12.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-12.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:21	8996/8996	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-13.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-13.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:22	9256/9256	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-14.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-14.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:22	18698/18698	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-15.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-15.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:23	19174/19174	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-16.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-16.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:24	17913/17913	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-17.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/blog/img-17.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:24	36323/36323	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-1.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-1.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:25	35696/35696	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-2.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-2.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:25	39665/39665	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-3.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-3.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:25	34886/34886	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-4.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-4.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:25	30520/30520	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-5.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-5.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:26	37954/37954	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-6.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/instagram/img-6.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/blog-detail.html)
11:08:26	98481/98481	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-5.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-5.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/team.html)
11:08:27	91218/91218	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-6.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-6.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/team.html)
11:08:27	93782/93782	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-7.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-7.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/team.html)
11:08:27	118166/118166	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-8.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-8.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/team.html)
11:08:28	120457/120457	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-9.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-9.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/team.html)
11:08:28	4101/4101	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/vector/vector.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/vector/vector.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/player-detail.html)
11:08:29	328477/328477	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Oct%202024%2003:35:06%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-10.png	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/media/cricketer/img-10.png	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/player-detail.html)
11:08:29	6646/6646	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2007%20Jan%202025%2006:07:28%20GMT	https://uiparadox.co.uk/templates/cricket-pulse/v3/assets/js/vendor/sal.js	C:/Users/MHE/Desktop/Beasts/uiparadox.co.uk/templates/cricket-pulse/v3/assets/js/vendor/sal.js	(from https://uiparadox.co.uk/templates/cricket-pulse/v3/contact.html)
